Transaction_ID,Transaction_Date,Warehouse_Name,City,Product_Category,Product_Name,Supplier_Name,Batch_Number,Inventory_Type,Quantity_Received,Quantity_Dispatched,Damaged_Units,Missing_Units,Unit_Cost_GBP,Selling_Price_GBP,Storage_Section,Employee_Handling,Dispatch_Status,Delivery_Days,Temperature_Controlled,Stock_Audit_Status,Customer_Returns
TXN100554,10-04-2026,Newcastle Depot,Leeds,Grocery,Coffee,UK Retail Goods,BATCH-3789,Outbound,702,314,38,9,881.99,1028.37,A2,George Brown,Delayed,9,Yes,Passed,10
TXN100555,28-03-2026,London Central Hub,Glasgow,Fashion,Jeans,Prime Wholesale UK,BATCH-1016,Outbound,63,62,30,13,404.19,494.83,B2,Emily Harris,Slightly Delayed,5,Yes,Passed,1
TXN100556,21-02-2025,Glasgow Warehouse,Newcastle,Electronics,Keyboard,Prime Wholesale UK,BATCH-6747,Outbound,746,317,14,16,606.26,987.29,D2,Jack Taylor,On Time,2,No,Passed,14
TXN100557,08-01-2026,Birmingham Distribution,Bristol,Electronics,Smartphone,UK Retail Goods,BATCH-3320,Outbound,358,190,33,19,583.8,752.49,D2,Oliver Smith,Delayed,9,Yes,Passed,18
TXN100558,10-05-2026,Newcastle Depot,Birmingham,Fashion,Sneakers,Britannia Pharma,BATCH-6715,Outbound,261,210,5,6,1105.17,1507.94,D1,Amelia Clark,On Time,2,No,Passed,9
TXN100559,11-05-2026,Glasgow Warehouse,Leeds,Grocery,Rice Pack,ASDA Distribution,BATCH-1136,Outbound,643,552,21,19,151.94,251.72,B1,Emily Harris,Delayed,10,Yes,Passed,16
TXN100560,22-04-2025,Manchester Storage,London,Pharma,Vitamin Tablets,Prime Wholesale UK,BATCH-6010,Inbound,360,269,18,2,960.74,1067.3,D1,Charlie Davies,On Time,1,Yes,Passed,1
TXN100561,15-03-2025,Liverpool Logistics,Bristol,Pharma,Vitamin Tablets,ASDA Distribution,BATCH-5764,Inbound,408,165,32,17,190.27,220.75,A1,Emily Harris,Slightly Delayed,5,No,Failed,7
TXN100562,14-12-2025,Birmingham Distribution,Liverpool,Fashion,T-Shirt,Britannia Pharma,BATCH-3223,Outbound,458,70,16,9,718.46,877.46,B2,Jack Taylor,Delayed,7,No,Failed,2
TXN100563,15-09-2025,Glasgow Warehouse,Newcastle,Pharma,Bandages,London Trade Corp,BATCH-8006,Outbound,608,207,24,13,119.77,175.89,D1,Amelia Clark,Slightly Delayed,6,No,Failed,0
TXN100564,25-10-2025,Birmingham Distribution,Leeds,Home Appliances,Mixer,Tesco Supply Ltd,BATCH-7433,Inbound,835,451,5,4,740.17,970.86,D1,Oliver Smith,Slightly Delayed,4,No,Passed,25
TXN100565,20-06-2025,Leeds Fulfillment,Newcastle,Home Appliances,Air Fryer,London Trade Corp,BATCH-1997,Inbound,909,75,5,1,327.86,586.97,A1,Noah Wilson,On Time,2,Yes,Passed,17
TXN100566,17-02-2026,Liverpool Logistics,Manchester,Fashion,Jeans,ASDA Distribution,BATCH-1000,Inbound,278,99,19,20,376.51,674.86,A2,Harry Johnson,On Time,1,Yes,Passed,6
TXN100567,27-07-2025,Birmingham Distribution,Liverpool,Electronics,Monitor,Britannia Pharma,BATCH-8194,Inbound,75,73,32,14,471.9,824.99,D1,George Brown,Slightly Delayed,5,Yes,Passed,5
TXN100568,07-05-2026,Glasgow Warehouse,Leeds,Grocery,Cooking Oil,Northern Supply Chain,BATCH-7321,Inbound,224,150,34,6,574.01,747.95,D2,Amelia Clark,On Time,2,No,Passed,4
TXN100569,16-08-2025,Glasgow Warehouse,Birmingham,Electronics,Smartphone,Prime Wholesale UK,BATCH-8509,Outbound,518,81,36,12,18.17,23.84,A1,George Brown,Delayed,10,No,Passed,16
TXN100570,30-06-2025,Glasgow Warehouse,Newcastle,Home Appliances,Vacuum Cleaner,Sainsbury Logistics,BATCH-5560,Outbound,407,381,33,12,618.09,755.4,D1,Harry Johnson,On Time,3,No,Passed,12
TXN100571,24-12-2025,Glasgow Warehouse,Bristol,Fashion,Handbag,ASDA Distribution,BATCH-1736,Inbound,724,204,36,16,931.6,1367.41,B1,Noah Wilson,On Time,3,Yes,Passed,21
TXN100572,23-02-2025,Birmingham Distribution,Bristol,Electronics,Monitor,Northern Supply Chain,BATCH-2054,Inbound,745,507,20,7,1177.69,1962.02,C1,Harry Johnson,Slightly Delayed,4,Yes,Failed,23
TXN100573,25-02-2025,Bristol Supply Hub,Birmingham,Electronics,Monitor,UK Retail Goods,BATCH-4206,Outbound,831,403,38,20,1009.61,1763.27,D2,Emily Harris,Slightly Delayed,6,No,Passed,7
TXN100574,15-04-2025,Birmingham Distribution,London,Grocery,Cooking Oil,London Trade Corp,BATCH-7685,Inbound,494,436,33,6,107.79,120.4,C2,George Brown,On Time,2,No,Passed,6
TXN100575,15-02-2026,Bristol Supply Hub,Bristol,Grocery,Cereal,ASDA Distribution,BATCH-2280,Inbound,897,505,32,11,431.0,745.56,C1,Harry Johnson,On Time,3,Yes,Passed,15
TXN100576,19-07-2025,Manchester Storage,Birmingham,Grocery,Rice Pack,Britannia Pharma,BATCH-2225,Inbound,665,573,21,0,272.71,479.54,C1,Amelia Clark,Slightly Delayed,5,Yes,Passed,17
TXN100577,31-03-2026,Birmingham Distribution,Liverpool,Electronics,Keyboard,London Trade Corp,BATCH-2021,Inbound,532,289,1,1,408.96,524.54,D2,Harry Johnson,Slightly Delayed,6,Yes,Passed,11
TXN100578,23-02-2025,Liverpool Logistics,Glasgow,Electronics,Monitor,Northern Supply Chain,BATCH-8824,Outbound,662,647,5,17,577.13,687.15,B2,Oliver Smith,On Time,1,Yes,Passed,0
TXN100579,23-12-2025,Bristol Supply Hub,Birmingham,Grocery,Cereal,ASDA Distribution,BATCH-8175,Inbound,672,408,1,17,581.2,796.82,C2,Charlie Davies,Delayed,7,Yes,Passed,10
TXN100580,18-10-2025,London Central Hub,Liverpool,Fashion,Jacket,Tesco Supply Ltd,BATCH-2255,Inbound,293,138,5,18,17.01,23.63,B1,Emily Harris,Delayed,9,Yes,Passed,9
TXN100581,03-12-2025,Leeds Fulfillment,Liverpool,Electronics,Smartphone,Prime Wholesale UK,BATCH-6848,Inbound,408,328,15,9,160.01,220.57,D2,Jack Taylor,On Time,2,No,Passed,24
TXN100582,15-09-2025,Glasgow Warehouse,Bristol,Home Appliances,Microwave,Prime Wholesale UK,BATCH-5583,Inbound,939,689,15,16,1072.11,1418.62,B2,George Brown,Delayed,9,Yes,Passed,9
TXN100583,03-05-2026,Newcastle Depot,London,Home Appliances,Vacuum Cleaner,Britannia Pharma,BATCH-5554,Outbound,175,115,9,1,1173.6,1864.66,C1,Harry Johnson,Delayed,8,Yes,Passed,8
TXN100584,05-04-2025,London Central Hub,Leeds,Home Appliances,Air Fryer,Tesco Supply Ltd,BATCH-9872,Outbound,557,39,24,12,535.6,673.31,A1,Charlie Davies,Delayed,7,No,Passed,25
TXN100585,18-02-2026,Bristol Supply Hub,Leeds,Home Appliances,Vacuum Cleaner,Prime Wholesale UK,BATCH-7944,Outbound,825,48,21,19,523.72,732.83,B1,Amelia Clark,On Time,1,No,Passed,23
TXN100586,01-06-2025,Bristol Supply Hub,London,Grocery,Cooking Oil,Britannia Pharma,BATCH-6926,Outbound,979,35,17,8,107.22,136.7,C1,Oliver Smith,Delayed,9,Yes,Passed,9
TXN100587,19-01-2025,Newcastle Depot,Liverpool,Home Appliances,Microwave,Northern Supply Chain,BATCH-1959,Inbound,906,290,11,14,557.96,785.57,C1,Charlie Davies,Delayed,8,Yes,Failed,14
TXN100588,17-03-2025,London Central Hub,Liverpool,Grocery,Coffee,ASDA Distribution,BATCH-1630,Inbound,834,825,17,8,1043.52,1240.8,D2,Charlie Davies,On Time,3,Yes,Failed,17
TXN100589,04-10-2025,Liverpool Logistics,Glasgow,Grocery,Rice Pack,ASDA Distribution,BATCH-2269,Outbound,781,285,16,0,815.67,1386.84,A2,Harry Johnson,Slightly Delayed,6,Yes,Passed,6
TXN100590,13-01-2025,Glasgow Warehouse,Glasgow,Pharma,Cough Syrup,Northern Supply Chain,BATCH-7139,Outbound,899,862,26,2,772.05,1322.6,C1,Oliver Smith,On Time,3,Yes,Passed,11
TXN100591,02-01-2026,Glasgow Warehouse,Liverpool,Electronics,Smartphone,Northern Supply Chain,BATCH-1534,Inbound,203,171,1,3,732.8,1220.57,D1,Harry Johnson,Delayed,9,Yes,Passed,7
TXN100592,14-08-2025,Liverpool Logistics,Leeds,Home Appliances,Air Fryer,UK Retail Goods,BATCH-6385,Inbound,601,144,33,1,730.49,1140.62,C2,Noah Wilson,Delayed,9,No,Passed,10
TXN100593,14-04-2026,Newcastle Depot,Liverpool,Electronics,Tablet,Prime Wholesale UK,BATCH-7862,Inbound,505,395,26,11,100.23,149.58,B1,Noah Wilson,On Time,2,No,Passed,21
TXN100594,16-09-2025,Newcastle Depot,Liverpool,Home Appliances,Vacuum Cleaner,Sainsbury Logistics,BATCH-8439,Inbound,670,286,18,10,380.04,439.73,B1,Harry Johnson,Delayed,7,No,Failed,8
TXN100595,07-02-2025,Bristol Supply Hub,Bristol,Home Appliances,Air Fryer,London Trade Corp,BATCH-3088,Outbound,810,123,8,1,1001.46,1118.38,B2,Jack Taylor,On Time,3,Yes,Passed,10
TXN100596,15-01-2026,Leeds Fulfillment,Newcastle,Pharma,Paracetamol,Sainsbury Logistics,BATCH-4005,Inbound,789,66,4,11,1140.15,1980.98,B1,Oliver Smith,Delayed,8,No,Passed,21
TXN100597,29-04-2025,Glasgow Warehouse,London,Fashion,T-Shirt,Northern Supply Chain,BATCH-5673,Outbound,378,244,11,16,868.43,1125.06,D1,Charlie Davies,On Time,2,Yes,Passed,4
TXN100598,26-05-2025,Leeds Fulfillment,Leeds,Electronics,Tablet,Prime Wholesale UK,BATCH-8191,Inbound,490,285,17,18,1056.1,1394.11,B1,Jack Taylor,Slightly Delayed,6,No,Passed,19
TXN100599,15-01-2025,London Central Hub,Liverpool,Electronics,Tablet,Tesco Supply Ltd,BATCH-9001,Inbound,732,305,9,3,252.18,425.47,C2,Noah Wilson,On Time,3,No,Passed,18
TXN100600,16-08-2025,Newcastle Depot,Leeds,Fashion,T-Shirt,ASDA Distribution,BATCH-3241,Outbound,583,149,29,9,1102.0,1764.72,A2,Charlie Davies,On Time,2,Yes,Failed,23
TXN100601,11-12-2025,Glasgow Warehouse,London,Grocery,Rice Pack,Northern Supply Chain,BATCH-2645,Outbound,384,100,32,10,334.95,516.3,B2,Oliver Smith,Delayed,9,Yes,Passed,7
TXN100602,11-01-2026,Birmingham Distribution,Liverpool,Grocery,Cereal,ASDA Distribution,BATCH-9459,Inbound,435,132,12,8,566.79,815.7,A1,Amelia Clark,On Time,3,Yes,Passed,15
TXN100603,01-05-2025,Newcastle Depot,Birmingham,Home Appliances,Vacuum Cleaner,Britannia Pharma,BATCH-4799,Outbound,777,202,2,13,827.14,1265.0,D2,Emily Harris,Delayed,10,No,Passed,19
TXN100604,03-08-2025,Glasgow Warehouse,Liverpool,Pharma,Bandages,Northern Supply Chain,BATCH-2897,Inbound,352,69,14,3,1155.69,1996.77,D2,Charlie Davies,Slightly Delayed,5,Yes,Failed,11
TXN100605,18-05-2025,Bristol Supply Hub,London,Fashion,Jeans,London Trade Corp,BATCH-5286,Outbound,842,515,31,19,497.34,628.84,D1,Amelia Clark,Slightly Delayed,5,No,Passed,13
TXN100606,07-06-2025,Liverpool Logistics,Birmingham,Fashion,Sneakers,UK Retail Goods,BATCH-2807,Outbound,984,75,17,15,875.18,1170.89,B1,Oliver Smith,On Time,1,Yes,Passed,25
TXN100607,23-09-2025,Liverpool Logistics,Birmingham,Fashion,Jacket,Northern Supply Chain,BATCH-4757,Outbound,849,741,21,11,921.38,1370.12,B1,Charlie Davies,On Time,1,No,Passed,13
TXN100608,22-02-2025,Newcastle Depot,London,Grocery,Cereal,Sainsbury Logistics,BATCH-5638,Outbound,800,274,0,1,1015.35,1653.58,A1,Noah Wilson,Delayed,9,Yes,Passed,1
TXN100609,18-03-2026,Manchester Storage,Bristol,Pharma,Paracetamol,Tesco Supply Ltd,BATCH-1241,Inbound,882,822,24,20,483.9,809.47,A2,Amelia Clark,Slightly Delayed,5,Yes,Passed,19
TXN100610,12-05-2026,Newcastle Depot,Bristol,Pharma,Cough Syrup,Britannia Pharma,BATCH-8037,Inbound,485,282,1,9,332.49,412.91,B2,Amelia Clark,Slightly Delayed,5,No,Passed,15
TXN100611,20-08-2025,London Central Hub,Bristol,Pharma,Vitamin Tablets,UK Retail Goods,BATCH-8325,Outbound,441,28,31,12,1141.99,1865.89,D2,Harry Johnson,On Time,2,No,Passed,10
TXN100612,12-11-2025,Liverpool Logistics,London,Grocery,Rice Pack,Prime Wholesale UK,BATCH-5129,Outbound,147,63,13,15,714.12,827.47,C1,Charlie Davies,Delayed,7,Yes,Passed,1
TXN100613,13-09-2025,Liverpool Logistics,Glasgow,Pharma,Bandages,Prime Wholesale UK,BATCH-8913,Inbound,942,25,17,6,907.27,1502.7,A2,Amelia Clark,Delayed,9,Yes,Passed,12
TXN100614,20-01-2025,Newcastle Depot,Birmingham,Grocery,Rice Pack,Prime Wholesale UK,BATCH-3291,Outbound,215,153,7,5,240.85,411.57,D1,Oliver Smith,On Time,2,No,Failed,3
TXN100615,29-11-2025,Leeds Fulfillment,Liverpool,Fashion,Sneakers,London Trade Corp,BATCH-9509,Outbound,787,712,17,16,390.25,672.28,D2,Emily Harris,Delayed,10,Yes,Passed,10
TXN100616,16-05-2026,Liverpool Logistics,Liverpool,Grocery,Cooking Oil,ASDA Distribution,BATCH-9810,Outbound,586,505,0,10,502.48,605.61,C2,Harry Johnson,On Time,2,Yes,Passed,19
TXN100617,21-04-2026,Leeds Fulfillment,Bristol,Fashion,Handbag,Britannia Pharma,BATCH-7017,Outbound,210,37,22,20,673.19,847.02,C1,Noah Wilson,On Time,1,Yes,Passed,18
TXN100618,28-10-2025,Bristol Supply Hub,Glasgow,Grocery,Rice Pack,Britannia Pharma,BATCH-8756,Inbound,798,241,17,5,319.21,373.99,B1,Oliver Smith,Delayed,9,Yes,Passed,6
TXN100619,12-03-2025,Newcastle Depot,Bristol,Electronics,Keyboard,Prime Wholesale UK,BATCH-6359,Outbound,200,56,10,15,1050.16,1392.87,A2,Noah Wilson,On Time,1,No,Passed,12
TXN100620,05-05-2026,Leeds Fulfillment,Birmingham,Fashion,T-Shirt,Northern Supply Chain,BATCH-8235,Outbound,413,179,33,10,639.17,1098.29,C1,Harry Johnson,Slightly Delayed,4,No,Passed,20
TXN100621,20-04-2025,Liverpool Logistics,Bristol,Pharma,Vitamin Tablets,London Trade Corp,BATCH-3932,Inbound,75,75,23,14,926.04,1242.93,B2,Emily Harris,Delayed,7,No,Passed,16
TXN100622,17-04-2026,Leeds Fulfillment,London,Grocery,Rice Pack,Britannia Pharma,BATCH-8843,Outbound,650,337,21,3,1093.69,1904.19,A1,Jack Taylor,Delayed,9,No,Passed,20
TXN100623,19-01-2026,Manchester Storage,London,Electronics,Keyboard,London Trade Corp,BATCH-1472,Inbound,893,51,30,19,760.53,1097.6,B1,George Brown,Delayed,8,Yes,Failed,13
TXN100624,02-12-2025,London Central Hub,Glasgow,Electronics,Laptop,London Trade Corp,BATCH-3772,Outbound,504,346,3,10,121.48,179.89,A1,Amelia Clark,Slightly Delayed,4,No,Passed,21
TXN100625,23-01-2025,Liverpool Logistics,Bristol,Electronics,Laptop,Sainsbury Logistics,BATCH-1052,Outbound,247,231,32,4,876.1,1015.21,C1,Charlie Davies,Delayed,8,Yes,Passed,10
TXN100626,04-04-2025,Birmingham Distribution,Glasgow,Fashion,Handbag,Tesco Supply Ltd,BATCH-3774,Inbound,906,733,5,18,1116.68,1297.26,B2,Charlie Davies,On Time,2,No,Passed,2
TXN100627,02-04-2025,Glasgow Warehouse,Bristol,Grocery,Coffee,UK Retail Goods,BATCH-4084,Outbound,907,717,12,4,376.03,513.48,B2,George Brown,Slightly Delayed,5,No,Passed,8
TXN100628,19-08-2025,Birmingham Distribution,London,Fashion,Sneakers,Northern Supply Chain,BATCH-3551,Inbound,144,82,22,18,439.52,721.1,D1,Charlie Davies,Delayed,9,No,Passed,6
TXN100629,22-09-2025,Birmingham Distribution,Newcastle,Pharma,Cough Syrup,Sainsbury Logistics,BATCH-8655,Outbound,142,85,13,8,265.81,340.93,C2,Amelia Clark,On Time,2,Yes,Passed,10
TXN100630,06-04-2025,Leeds Fulfillment,Birmingham,Electronics,Smartphone,Prime Wholesale UK,BATCH-9958,Inbound,940,28,10,13,573.22,765.63,A1,Emily Harris,On Time,2,No,Failed,18
TXN100631,05-09-2025,Leeds Fulfillment,London,Home Appliances,Air Fryer,UK Retail Goods,BATCH-9306,Inbound,798,428,30,7,306.83,417.67,D1,Amelia Clark,Slightly Delayed,6,No,Passed,18
TXN100632,12-04-2025,Birmingham Distribution,Birmingham,Fashion,Handbag,London Trade Corp,BATCH-1881,Inbound,79,30,32,5,1107.21,1905.08,C1,George Brown,Delayed,9,No,Failed,14
TXN100633,05-04-2025,Liverpool Logistics,Bristol,Fashion,Jeans,ASDA Distribution,BATCH-5009,Inbound,521,20,9,6,1060.13,1389.72,C2,Oliver Smith,On Time,2,No,Passed,5
TXN100634,26-01-2026,Bristol Supply Hub,Birmingham,Pharma,Paracetamol,London Trade Corp,BATCH-3187,Outbound,532,423,13,15,803.78,1351.91,C2,Jack Taylor,Slightly Delayed,4,No,Failed,19
TXN100635,29-01-2026,Glasgow Warehouse,Glasgow,Fashion,Handbag,Tesco Supply Ltd,BATCH-7523,Inbound,123,64,31,18,37.14,63.88,B2,George Brown,On Time,3,No,Passed,6
TXN100636,26-05-2025,Newcastle Depot,London,Electronics,Tablet,Britannia Pharma,BATCH-7909,Inbound,359,242,5,10,463.96,568.77,B1,Amelia Clark,On Time,3,Yes,Passed,14
TXN100637,16-07-2025,London Central Hub,Newcastle,Electronics,Smartphone,Northern Supply Chain,BATCH-7921,Inbound,752,123,25,0,197.26,234.76,C1,Amelia Clark,Delayed,9,No,Passed,23
TXN100638,09-03-2026,Glasgow Warehouse,Manchester,Electronics,Keyboard,Sainsbury Logistics,BATCH-7947,Outbound,876,841,28,16,450.53,644.93,A2,George Brown,Slightly Delayed,6,Yes,Passed,10
TXN100639,04-03-2025,Newcastle Depot,Glasgow,Home Appliances,Microwave,Tesco Supply Ltd,BATCH-7050,Outbound,252,151,39,14,524.69,747.86,D1,Charlie Davies,On Time,1,No,Failed,24
TXN100640,22-11-2025,Manchester Storage,Glasgow,Electronics,Keyboard,Tesco Supply Ltd,BATCH-9704,Outbound,323,111,18,11,503.39,711.16,B2,George Brown,Slightly Delayed,5,Yes,Passed,17
TXN100641,19-12-2025,Newcastle Depot,London,Electronics,Tablet,ASDA Distribution,BATCH-6350,Outbound,794,168,40,15,520.17,672.21,A1,George Brown,Delayed,8,Yes,Passed,12
TXN100642,05-01-2026,Manchester Storage,Bristol,Home Appliances,Mixer,ASDA Distribution,BATCH-4139,Outbound,395,346,19,13,483.88,594.57,C1,Noah Wilson,Slightly Delayed,5,Yes,Passed,11
TXN100643,14-09-2025,Bristol Supply Hub,Birmingham,Home Appliances,Air Fryer,Britannia Pharma,BATCH-5467,Inbound,270,214,27,8,897.51,1476.24,D1,Noah Wilson,Slightly Delayed,5,Yes,Passed,25
TXN100644,24-04-2025,Glasgow Warehouse,Liverpool,Fashion,Jeans,ASDA Distribution,BATCH-5715,Outbound,331,156,29,19,949.36,1466.19,D1,Charlie Davies,On Time,2,No,Passed,15
TXN100645,18-04-2025,Birmingham Distribution,Bristol,Home Appliances,Mixer,Britannia Pharma,BATCH-7601,Inbound,401,194,20,11,988.04,1191.82,A2,Emily Harris,Delayed,8,No,Passed,2
TXN100646,16-11-2025,Glasgow Warehouse,Bristol,Grocery,Cereal,Northern Supply Chain,BATCH-1383,Outbound,428,175,18,10,544.54,777.15,D2,Noah Wilson,On Time,3,No,Passed,17
TXN100647,29-05-2025,Birmingham Distribution,Bristol,Grocery,Tea Bags,Northern Supply Chain,BATCH-6767,Inbound,671,146,6,12,265.87,477.1,D1,Jack Taylor,Delayed,10,No,Passed,24
TXN100648,26-04-2025,Newcastle Depot,Newcastle,Pharma,Paracetamol,Britannia Pharma,BATCH-8363,Inbound,730,723,40,20,384.74,567.47,B1,Amelia Clark,Delayed,7,No,Failed,0
TXN100649,30-07-2025,London Central Hub,Liverpool,Home Appliances,Microwave,Sainsbury Logistics,BATCH-9247,Inbound,831,495,11,3,463.11,721.14,D1,Oliver Smith,Delayed,7,No,Passed,19
TXN100650,10-10-2025,Liverpool Logistics,Birmingham,Grocery,Cooking Oil,Prime Wholesale UK,BATCH-7046,Inbound,632,503,5,11,32.15,48.9,B1,Emily Harris,Delayed,7,Yes,Passed,10
TXN100651,16-08-2025,Birmingham Distribution,Newcastle,Grocery,Coffee,ASDA Distribution,BATCH-6427,Inbound,116,23,13,18,556.11,707.11,B2,Emily Harris,Delayed,10,Yes,Failed,0
TXN100652,29-03-2026,Manchester Storage,London,Electronics,Monitor,Prime Wholesale UK,BATCH-8877,Inbound,937,552,30,12,89.09,124.01,C1,Amelia Clark,Slightly Delayed,5,Yes,Passed,11
TXN100653,24-01-2026,Manchester Storage,Birmingham,Fashion,Handbag,London Trade Corp,BATCH-7764,Outbound,694,685,28,13,945.97,1109.18,B1,Noah Wilson,Slightly Delayed,5,No,Passed,6
TXN100654,23-01-2026,Leeds Fulfillment,Newcastle,Pharma,Paracetamol,London Trade Corp,BATCH-8378,Outbound,387,348,4,14,1079.54,1558.97,C1,Oliver Smith,Slightly Delayed,4,Yes,Passed,4
TXN100655,18-10-2025,Newcastle Depot,Newcastle,Home Appliances,Microwave,Britannia Pharma,BATCH-3530,Inbound,76,34,23,18,438.46,571.69,B1,Jack Taylor,On Time,3,No,Passed,8
TXN100656,05-01-2026,Bristol Supply Hub,Newcastle,Grocery,Rice Pack,Sainsbury Logistics,BATCH-6639,Inbound,921,236,37,9,182.29,202.06,C2,Charlie Davies,Slightly Delayed,6,No,Passed,15
TXN100657,26-04-2025,Liverpool Logistics,Birmingham,Grocery,Cereal,Britannia Pharma,BATCH-2959,Inbound,543,199,30,12,22.01,38.8,C2,Emily Harris,Slightly Delayed,6,No,Passed,18
TXN100658,03-05-2026,Manchester Storage,Leeds,Electronics,Keyboard,ASDA Distribution,BATCH-1917,Outbound,969,253,12,11,798.77,1101.46,B2,Noah Wilson,On Time,2,No,Passed,25
TXN100659,16-02-2025,Manchester Storage,Birmingham,Grocery,Cooking Oil,Britannia Pharma,BATCH-1997,Inbound,283,253,11,1,1175.36,1511.55,B2,Noah Wilson,Slightly Delayed,5,No,Passed,14
TXN100660,01-03-2025,Newcastle Depot,Liverpool,Electronics,Keyboard,ASDA Distribution,BATCH-9886,Inbound,952,820,3,10,949.07,1092.51,D2,Jack Taylor,Delayed,8,Yes,Passed,18
TXN100661,01-01-2025,Bristol Supply Hub,Leeds,Fashion,Jacket,Prime Wholesale UK,BATCH-3892,Outbound,787,473,12,18,967.89,1480.96,D2,Jack Taylor,Delayed,8,No,Passed,8
TXN100662,07-09-2025,Newcastle Depot,Newcastle,Home Appliances,Vacuum Cleaner,Sainsbury Logistics,BATCH-3929,Inbound,399,160,35,16,374.02,526.63,D1,Jack Taylor,On Time,3,Yes,Passed,14
TXN100663,28-01-2026,Manchester Storage,Leeds,Pharma,Vitamin Tablets,UK Retail Goods,BATCH-3532,Outbound,248,219,6,7,259.79,377.02,B1,Noah Wilson,Slightly Delayed,6,No,Passed,25
TXN100664,04-02-2026,Liverpool Logistics,Leeds,Grocery,Cooking Oil,Prime Wholesale UK,BATCH-5974,Outbound,674,180,20,16,1177.48,1833.86,B1,Jack Taylor,Delayed,7,No,Passed,23
TXN100665,29-01-2025,Glasgow Warehouse,Birmingham,Pharma,Cough Syrup,Prime Wholesale UK,BATCH-5492,Inbound,510,177,27,18,475.28,661.58,B2,Noah Wilson,Delayed,7,No,Failed,9
TXN100666,13-11-2025,Leeds Fulfillment,Manchester,Pharma,Paracetamol,ASDA Distribution,BATCH-4983,Inbound,379,238,24,10,671.89,1086.66,C2,Emily Harris,Slightly Delayed,4,No,Passed,1
TXN100667,22-05-2025,Newcastle Depot,Leeds,Fashion,T-Shirt,ASDA Distribution,BATCH-8730,Inbound,305,163,38,18,453.15,530.64,A2,Charlie Davies,Slightly Delayed,6,No,Passed,4
TXN100668,07-10-2025,Leeds Fulfillment,Leeds,Grocery,Cereal,Tesco Supply Ltd,BATCH-3301,Inbound,356,313,12,17,110.17,140.1,C2,Charlie Davies,Delayed,10,No,Passed,23
TXN100669,11-05-2025,London Central Hub,Birmingham,Grocery,Cooking Oil,ASDA Distribution,BATCH-7730,Outbound,378,259,14,14,437.83,542.6,D1,Emily Harris,Slightly Delayed,5,Yes,Passed,16
TXN100670,09-02-2026,Leeds Fulfillment,Glasgow,Electronics,Keyboard,ASDA Distribution,BATCH-2237,Inbound,432,28,36,13,1194.81,2117.03,A2,George Brown,Slightly Delayed,6,Yes,Passed,18
TXN100671,30-11-2025,Birmingham Distribution,Glasgow,Fashion,Handbag,Prime Wholesale UK,BATCH-9646,Outbound,715,215,4,13,982.22,1400.65,A1,Amelia Clark,On Time,3,No,Passed,0
TXN100672,27-10-2025,Glasgow Warehouse,Newcastle,Home Appliances,Air Fryer,UK Retail Goods,BATCH-6810,Inbound,69,20,14,10,515.44,660.38,B2,George Brown,Slightly Delayed,4,Yes,Passed,9
TXN100673,17-06-2025,Liverpool Logistics,Liverpool,Grocery,Rice Pack,UK Retail Goods,BATCH-5963,Inbound,76,54,38,1,936.46,1384.14,D1,Jack Taylor,On Time,2,Yes,Failed,6
TXN100674,14-07-2025,Newcastle Depot,Bristol,Pharma,Paracetamol,UK Retail Goods,BATCH-4369,Outbound,190,132,7,12,35.38,60.4,A2,Harry Johnson,Slightly Delayed,4,Yes,Passed,16
TXN100675,19-01-2026,Bristol Supply Hub,Liverpool,Home Appliances,Mixer,UK Retail Goods,BATCH-2487,Outbound,216,213,13,3,1129.13,1827.44,D2,Jack Taylor,Slightly Delayed,6,Yes,Failed,14
TXN100676,30-04-2026,Manchester Storage,Bristol,Electronics,Laptop,Britannia Pharma,BATCH-4757,Inbound,439,431,26,12,1154.07,1350.32,D1,Emily Harris,Slightly Delayed,6,Yes,Passed,8
TXN100677,22-12-2025,London Central Hub,London,Pharma,Paracetamol,UK Retail Goods,BATCH-5801,Outbound,194,83,11,18,16.08,23.53,D1,George Brown,On Time,3,No,Passed,5
TXN100678,16-01-2025,Leeds Fulfillment,Bristol,Grocery,Cereal,London Trade Corp,BATCH-5344,Outbound,205,191,11,11,1055.5,1241.87,A1,Oliver Smith,On Time,3,No,Passed,0
TXN100679,28-03-2025,London Central Hub,Glasgow,Fashion,Jacket,UK Retail Goods,BATCH-2509,Outbound,802,167,26,1,649.67,1061.4,A2,Harry Johnson,Delayed,9,No,Passed,14
TXN100680,07-03-2025,Glasgow Warehouse,Manchester,Fashion,Handbag,Prime Wholesale UK,BATCH-9074,Inbound,500,88,38,20,5.86,8.4,B1,Noah Wilson,Slightly Delayed,5,Yes,Passed,25
TXN100681,26-04-2025,Leeds Fulfillment,Glasgow,Grocery,Cooking Oil,Prime Wholesale UK,BATCH-9518,Outbound,725,104,6,12,342.35,523.97,B1,Charlie Davies,Slightly Delayed,4,No,Passed,11
